Railroad_ID,Company_Name,Track_Length_km,Number_of_Trains,Daily_Passengers,Cargo_Tonnage_Tons,Accidents_2023,Maintenance_Expenses_USD,Revenue_USD,Region,On_Time_Performance_Percent,Year_Founded,Number_of_Employees,Fleet_Size,Headquarters,Electric_Locomotives,Diesel_Locomotives,High_Speed_Trains,Safety_Compliance_Score,Route_Count
5218.0,Canadian National,300.0,499.0,10000,5103.0,16.0,149151.0,956902.63,,67.86,2000,7723.0,218.0,,0.0,87.0,0.0,3.7,32.0
5803.0,Union Pacific,400.0,60.0,8000,19136.0,14.0,84124.94,912410.31,Northeast,95.45,2000,5119.0,110.0,Atlanta,0.0,53.0,0.0,0.0,24.0
3377.0,Union Pacific,400.0,492.0,2000,46760.0,4.0,231577.23,124709.41,Northeast,72.34,1950,9867.0,364.0,,0.0,66.0,0.0,6.4,24.0
6086.0,CSX,300.0,144.0,2000,34891.0,15.0,115369.22,373881.21,Southeast,75.01,2000,,367.0,New York,0.0,14.0,0.0,9.7,38.0
4182.0,Norfolk Southern,200.0,181.0,8000,35091.0,18.0,280238.19,451619.85,Southeast,70.51,2000,1419.0,230.0,New York,0.0,42.0,0.0,8.0,
4160.0,Norfolk Southern,100.0,142.0,10000,5879.0,16.0,388712.71,105034.1,Northeast,80.74,1950,2995.0,89.0,New York,0.0,29.0,0.0,7.3,31.0
7576.0,Canadian National,,103.0,5000,44122.0,9.0,431660.32,941568.93,Northeast,83.51,,5394.0,94.0,Chicago,0.0,,0.0,9.7,
9903.0,Union Pacific,400.0,291.0,8000,4452.0,5.0,125607.99,,,95.52,2000,7890.0,467.0,,0.0,53.0,0.0,4.9,19.0
3586.0,Amtrak,200.0,426.0,,24180.0,19.0,455735.77,622043.2,Northeast,,2000,8755.0,14.0,Atlanta,0.0,55.0,0.0,7.6,22.0
,CSX,200.0,244.0,2000,13992.0,4.0,211766.1,258120.37,Midwest,78.97,2000,193.0,460.0,New York,0.0,30.0,1.0,4.7,14.0
8313.0,Amtrak,200.0,307.0,,39727.0,2.0,251548.43,397261.17,Southeast,73.39,1850,7172.0,296.0,Los Angeles,0.0,41.0,0.0,1.3,32.0
2717.0,Union Pacific,100.0,405.0,,3432.0,3.0,312116.37,762197.69,Canada,60.01,1950,9409.0,131.0,,0.0,64.0,0.0,2.1,45.0
6308.0,Norfolk Southern,200.0,383.0,,24059.0,9.0,117061.51,108207.35,Southeast,83.88,1850,575.0,22.0,Los Angeles,0.0,57.0,0.0,7.2,33.0
8407.0,Norfolk Southern,200.0,353.0,8000,45646.0,2.0,428732.84,234644.71,Midwest,,1950,1414.0,25.0,Atlanta,0.0,10.0,0.0,9.9,30.0
,,300.0,117.0,8000,46340.0,11.0,405197.79,137638.31,Southeast,,1900,5815.0,477.0,Chicago,0.0,90.0,0.0,2.8,38.0
4574.0,Amtrak,300.0,349.0,,13788.0,14.0,262813.46,499727.04,Northeast,95.76,1950,5908.0,489.0,New York,,83.0,0.0,5.1,9.0
6827.0,,200.0,239.0,8000,33732.0,12.0,192915.49,259211.57,Canada,76.39,1950,437.0,272.0,Los Angeles,0.0,14.0,0.0,0.4,18.0
8986.0,,200.0,,,31972.0,3.0,273628.78,542154.18,,72.31,1950,7416.0,397.0,New York,0.0,37.0,0.0,2.5,43.0
9462.0,BNSF,300.0,399.0,,46329.0,7.0,344452.22,747401.95,Northeast,81.02,,7240.0,321.0,Chicago,0.0,59.0,0.0,8.6,22.0
9741.0,Union Pacific,100.0,388.0,5000,28089.0,7.0,365150.15,351937.82,West,71.36,1850,8736.0,344.0,New York,0.0,47.0,0.0,6.6,25.0
,Norfolk Southern,300.0,68.0,5000,9023.0,11.0,246961.89,441007.77,Canada,64.46,1850,5300.0,15.0,,0.0,46.0,,6.7,11.0
6733.0,Canadian National,300.0,221.0,5000,2464.0,13.0,61948.17,174410.91,Canada,91.4,1950,8867.0,188.0,,0.0,45.0,0.0,7.3,19.0
4240.0,BNSF,300.0,464.0,10000,48685.0,,370861.69,736080.22,West,70.5,2000,6861.0,35.0,Atlanta,0.0,93.0,0.0,9.2,31.0
5893.0,Norfolk Southern,300.0,111.0,2000,22595.0,5.0,193914.37,501053.83,Southeast,63.46,1900,174.0,,,0.0,41.0,0.0,,15.0
1886.0,Canadian National,,448.0,8000,24101.0,8.0,445474.53,582966.89,West,68.33,1900,,246.0,Chicago,1.0,98.0,0.0,2.4,41.0
6854.0,Norfolk Southern,400.0,462.0,5000,25115.0,7.0,239746.25,370095.04,Southeast,73.36,1900,2927.0,93.0,Atlanta,0.0,42.0,0.0,,1.0
6318.0,BNSF,100.0,116.0,2000,21217.0,6.0,408078.73,450536.63,Northeast,89.9,2000,7362.0,105.0,Atlanta,,47.0,0.0,9.0,24.0
3258.0,Amtrak,100.0,260.0,2000,40178.0,7.0,215242.03,239189.16,West,98.5,2000,1341.0,392.0,Chicago,0.0,70.0,0.0,3.9,48.0
5382.0,Union Pacific,200.0,391.0,8000,38060.0,3.0,216878.67,131813.31,Midwest,71.5,1950,3598.0,158.0,Los Angeles,0.0,56.0,0.0,2.2,34.0
2785.0,,,224.0,10000,25108.0,17.0,393153.53,663090.87,Canada,91.01,1950,2341.0,417.0,Los Angeles,0.0,47.0,0.0,3.0,23.0
8727.0,BNSF,200.0,389.0,,36948.0,2.0,,149455.67,,65.85,2000,6689.0,454.0,,0.0,11.0,0.0,0.5,
1295.0,BNSF,100.0,430.0,5000,21250.0,18.0,165354.82,582777.02,West,99.12,,6160.0,270.0,New York,1.0,32.0,0.0,5.4,19.0
3597.0,,100.0,56.0,10000,33480.0,3.0,427772.43,145537.78,Southeast,67.82,,3857.0,246.0,Los Angeles,1.0,35.0,1.0,6.3,16.0
1680.0,Norfolk Southern,200.0,434.0,8000,37513.0,16.0,333468.37,769396.4,Southeast,86.34,1950,2038.0,161.0,Atlanta,1.0,63.0,0.0,3.3,32.0
5890.0,,400.0,282.0,10000,19993.0,10.0,335502.9,151779.56,West,60.2,,9540.0,385.0,New York,0.0,10.0,0.0,3.2,11.0
5298.0,,,248.0,2000,8405.0,1.0,402703.46,956391.11,Canada,92.28,1950,6011.0,296.0,Los Angeles,1.0,15.0,0.0,4.3,8.0
1324.0,,400.0,71.0,10000,13670.0,7.0,333722.53,510651.28,Midwest,89.95,2000,1449.0,246.0,Chicago,0.0,25.0,0.0,1.6,40.0
8952.0,Union Pacific,400.0,278.0,5000,4780.0,19.0,166157.14,340716.51,West,71.36,1900,8332.0,211.0,New York,0.0,82.0,1.0,2.4,14.0
1986.0,,300.0,362.0,10000,44417.0,15.0,54647.44,244814.39,,63.21,1950,7337.0,193.0,,0.0,54.0,0.0,4.1,18.0
4118.0,,100.0,399.0,10000,30743.0,9.0,404900.08,543961.69,Midwest,77.47,1950,1155.0,247.0,Atlanta,0.0,62.0,0.0,1.7,13.0
1760.0,Amtrak,300.0,174.0,2000,8603.0,3.0,480816.23,,Canada,61.86,2000,9449.0,415.0,Los Angeles,,14.0,0.0,9.8,20.0
8758.0,Canadian National,100.0,122.0,10000,38858.0,19.0,373734.44,144674.58,Northeast,62.0,2000,8114.0,464.0,Atlanta,0.0,84.0,0.0,6.0,3.0
1906.0,Amtrak,300.0,235.0,2000,8245.0,5.0,421764.34,939380.41,Southeast,93.29,2000,521.0,474.0,New York,1.0,10.0,1.0,6.0,20.0
6499.0,,400.0,,5000,,14.0,438701.33,452806.57,Northeast,81.63,2000,1462.0,164.0,Los Angeles,0.0,48.0,0.0,1.8,37.0
1364.0,Union Pacific,300.0,87.0,5000,34292.0,15.0,163816.47,809503.91,,63.9,1850,7113.0,496.0,New York,0.0,40.0,1.0,3.9,32.0
8769.0,Norfolk Southern,,297.0,,16599.0,12.0,210592.38,422165.15,Midwest,97.81,,926.0,226.0,Atlanta,1.0,34.0,0.0,4.2,34.0
4413.0,Canadian National,300.0,433.0,,15810.0,17.0,380294.14,471063.2,Canada,84.6,1950,7079.0,264.0,,1.0,24.0,0.0,4.0,19.0
,Canadian National,300.0,125.0,2000,47607.0,15.0,247753.55,153786.42,West,92.99,2000,640.0,50.0,Los Angeles,,56.0,0.0,5.0,45.0
8939.0,,300.0,190.0,,29082.0,0.0,336588.37,,,86.09,1900,7306.0,480.0,New York,1.0,23.0,0.0,4.9,44.0
4081.0,Union Pacific,,146.0,,48029.0,14.0,171137.87,339250.63,Midwest,93.92,,9191.0,112.0,New York,1.0,52.0,0.0,7.0,7.0
6448.0,Canadian National,100.0,192.0,8000,1835.0,11.0,371709.02,805956.42,Northeast,70.5,2000,5639.0,443.0,New York,0.0,17.0,0.0,8.6,12.0
4258.0,BNSF,300.0,129.0,,15732.0,11.0,317366.04,293319.44,Canada,72.36,,,173.0,New York,0.0,84.0,0.0,9.3,42.0
3107.0,CSX,100.0,305.0,10000,,2.0,480934.49,967400.51,Canada,77.52,1850,6330.0,,Chicago,0.0,63.0,0.0,8.9,45.0
8928.0,,200.0,403.0,5000,33331.0,0.0,465575.67,756346.05,Southeast,82.97,1950,5872.0,120.0,New York,0.0,43.0,0.0,8.5,22.0
3933.0,CSX,400.0,353.0,,31354.0,7.0,302565.06,615624.01,Southeast,66.66,1850,7003.0,237.0,Los Angeles,0.0,50.0,0.0,5.4,43.0
3829.0,CSX,200.0,64.0,2000,27192.0,17.0,163257.3,491240.77,Midwest,85.75,1950,7922.0,102.0,Atlanta,0.0,95.0,0.0,9.7,25.0
9633.0,Amtrak,,404.0,,38062.0,11.0,225095.61,680582.76,Southeast,98.17,1950,4054.0,451.0,New York,0.0,65.0,0.0,2.8,30.0
6006.0,Canadian National,,345.0,8000,46972.0,10.0,382194.97,962587.33,Canada,94.86,2000,3738.0,71.0,Chicago,1.0,29.0,0.0,5.4,13.0
2559.0,,100.0,335.0,5000,40149.0,9.0,,987673.36,Midwest,70.87,,9598.0,,,0.0,84.0,0.0,6.4,46.0
2741.0,Union Pacific,100.0,417.0,5000,49128.0,3.0,420017.88,127749.98,Northeast,79.16,2000,3846.0,97.0,New York,0.0,63.0,0.0,4.6,18.0
6830.0,Canadian National,300.0,,2000,2677.0,10.0,157431.15,578061.98,Southeast,81.99,,9243.0,398.0,Atlanta,1.0,51.0,0.0,7.3,45.0
8523.0,Union Pacific,200.0,314.0,2000,31047.0,14.0,397039.96,539159.34,Canada,85.28,,6572.0,292.0,Los Angeles,0.0,25.0,1.0,4.8,4.0
1625.0,Canadian National,100.0,209.0,2000,6640.0,2.0,403210.43,864159.17,Southeast,87.72,1850,3595.0,372.0,,0.0,51.0,0.0,,45.0
2690.0,,100.0,340.0,8000,47346.0,16.0,132913.91,883044.73,West,89.89,1950,258.0,121.0,,1.0,46.0,0.0,3.9,34.0
9282.0,,100.0,354.0,8000,19077.0,7.0,89749.39,680068.82,West,92.57,1900,1243.0,357.0,Chicago,0.0,66.0,0.0,6.1,31.0
7310.0,Amtrak,400.0,145.0,2000,30614.0,0.0,320625.64,586196.14,Canada,63.8,2000,2729.0,52.0,Chicago,0.0,30.0,0.0,8.9,45.0
4006.0,,100.0,478.0,,47198.0,6.0,398585.14,,,94.19,1900,8242.0,363.0,New York,0.0,83.0,0.0,2.6,17.0
5302.0,BNSF,400.0,321.0,,34028.0,18.0,471962.63,850229.3,Midwest,70.78,1850,1215.0,80.0,Los Angeles,0.0,38.0,0.0,7.0,14.0
2088.0,CSX,,337.0,2000,47621.0,2.0,357121.34,193395.02,Canada,73.03,1850,8669.0,338.0,New York,0.0,76.0,0.0,9.2,12.0
7007.0,CSX,300.0,330.0,2000,24282.0,8.0,357419.46,780746.52,Midwest,69.78,1950,4436.0,382.0,,0.0,46.0,0.0,6.6,39.0
5611.0,Canadian National,200.0,399.0,8000,40641.0,12.0,245135.47,462138.34,,79.23,,8217.0,465.0,,0.0,55.0,0.0,2.9,11.0
8928.0,Amtrak,100.0,342.0,,23851.0,7.0,192590.09,585568.84,Northeast,70.46,1950,7598.0,189.0,,0.0,63.0,0.0,7.5,43.0
5490.0,CSX,400.0,86.0,5000,9794.0,18.0,240089.46,243538.53,Midwest,86.27,1850,6702.0,448.0,New York,0.0,27.0,0.0,8.5,43.0
9378.0,Canadian National,100.0,212.0,5000,12164.0,11.0,363533.55,158216.37,Canada,73.73,1850,7782.0,441.0,Chicago,1.0,,1.0,5.4,31.0
2597.0,,100.0,350.0,10000,,8.0,492638.97,884387.0,Midwest,88.3,1950,7151.0,68.0,Chicago,0.0,98.0,0.0,8.4,34.0
4747.0,Norfolk Southern,,185.0,5000,11997.0,5.0,358463.98,227350.86,Canada,92.43,2000,1545.0,320.0,,1.0,53.0,0.0,8.4,10.0
3670.0,Canadian National,100.0,,,23522.0,2.0,310741.3,279061.0,Southeast,79.77,1900,8294.0,461.0,Los Angeles,0.0,47.0,0.0,1.3,22.0
9431.0,Union Pacific,200.0,224.0,8000,3648.0,6.0,235269.14,129781.72,Canada,87.07,1850,3260.0,405.0,Chicago,1.0,26.0,1.0,8.7,49.0
3580.0,,,341.0,,22463.0,3.0,224553.65,387521.05,Southeast,96.62,2000,4216.0,362.0,New York,0.0,12.0,0.0,9.6,16.0
8432.0,CSX,,167.0,,1680.0,5.0,244494.38,,Southeast,94.76,,8841.0,273.0,Los Angeles,0.0,79.0,0.0,7.3,37.0
9330.0,Norfolk Southern,100.0,387.0,5000,25508.0,1.0,271977.2,467192.96,Northeast,75.04,1850,1049.0,333.0,,1.0,25.0,0.0,2.2,38.0
3506.0,,400.0,408.0,2000,49818.0,18.0,244778.09,606762.57,,,,2753.0,427.0,,1.0,,0.0,3.1,20.0
5725.0,BNSF,200.0,443.0,10000,49182.0,15.0,443539.47,839758.38,Midwest,80.66,,,107.0,,1.0,91.0,0.0,1.5,13.0
5300.0,Canadian National,100.0,306.0,5000,10407.0,9.0,57839.01,630991.97,West,71.15,,7602.0,200.0,Atlanta,1.0,45.0,0.0,8.5,37.0
9759.0,BNSF,,267.0,5000,20122.0,3.0,,714945.07,Canada,75.37,1950,2591.0,246.0,New York,0.0,39.0,,7.3,35.0
8002.0,Canadian National,,252.0,5000,38994.0,13.0,429869.03,614352.33,,83.07,1900,8682.0,56.0,Chicago,0.0,95.0,1.0,,39.0
7131.0,Norfolk Southern,400.0,192.0,10000,23969.0,,246156.75,843264.15,West,,2000,8665.0,306.0,Los Angeles,0.0,71.0,0.0,2.9,45.0
9831.0,BNSF,100.0,304.0,8000,39991.0,1.0,441820.32,494687.35,West,95.76,1850,3040.0,346.0,Atlanta,0.0,79.0,0.0,,36.0
5537.0,Amtrak,100.0,145.0,5000,26320.0,16.0,319281.39,392155.43,West,62.88,1950,6711.0,99.0,New York,0.0,18.0,0.0,1.3,45.0
3335.0,,100.0,256.0,8000,47730.0,15.0,174728.39,622446.82,,,2000,,420.0,Chicago,0.0,75.0,0.0,4.9,19.0
5321.0,,,397.0,8000,16292.0,6.0,147360.02,468424.21,Midwest,69.4,1850,7563.0,,New York,0.0,60.0,1.0,8.5,34.0
3985.0,Canadian National,100.0,136.0,,7754.0,17.0,69833.97,516968.04,Canada,64.09,,1040.0,474.0,New York,0.0,38.0,0.0,9.5,8.0
1559.0,Union Pacific,100.0,180.0,,10861.0,14.0,,553865.2,Northeast,66.75,,3416.0,,,0.0,48.0,1.0,7.7,24.0
1713.0,,100.0,164.0,10000,26828.0,13.0,342858.79,521948.28,Southeast,73.35,,9140.0,108.0,Chicago,0.0,13.0,1.0,3.5,40.0
5593.0,,100.0,337.0,2000,47282.0,5.0,402304.95,341642.07,Canada,84.52,,527.0,250.0,Los Angeles,,90.0,0.0,7.4,48.0
,Union Pacific,400.0,304.0,8000,25219.0,12.0,480094.77,457895.76,Northeast,89.28,2000,,68.0,New York,0.0,50.0,1.0,7.0,23.0
7203.0,Union Pacific,,197.0,8000,23185.0,5.0,197878.68,958158.28,Northeast,79.88,2000,4771.0,289.0,,0.0,65.0,0.0,6.4,45.0
1256.0,Canadian National,300.0,105.0,10000,24987.0,1.0,159074.14,473107.05,,63.58,1900,6148.0,77.0,,0.0,43.0,0.0,9.5,20.0
9768.0,,400.0,383.0,2000,47858.0,13.0,174865.74,274983.85,Midwest,90.9,1900,2091.0,,New York,0.0,81.0,0.0,9.7,28.0
1037.0,CSX,100.0,148.0,,7853.0,8.0,299783.19,136233.27,Northeast,80.64,,4069.0,188.0,Chicago,0.0,24.0,0.0,0.1,27.0
9652.0,Norfolk Southern,300.0,409.0,2000,41871.0,16.0,259429.37,581669.45,Northeast,90.91,,5665.0,145.0,Atlanta,0.0,67.0,0.0,6.7,38.0
2832.0,Norfolk Southern,200.0,347.0,5000,33157.0,9.0,90293.73,702755.74,Canada,70.11,1850,3109.0,448.0,Atlanta,1.0,92.0,0.0,1.6,37.0
8600.0,BNSF,300.0,378.0,2000,9887.0,16.0,148712.57,558417.59,Northeast,70.89,1950,2749.0,305.0,Chicago,0.0,38.0,0.0,,35.0
6167.0,Norfolk Southern,400.0,109.0,8000,,1.0,300001.88,679623.85,,68.34,,3806.0,488.0,,0.0,57.0,0.0,1.5,38.0
1432.0,,,233.0,10000,43594.0,13.0,488557.54,418173.63,Southeast,68.01,1950,1766.0,268.0,Chicago,0.0,51.0,0.0,4.4,12.0
5151.0,Norfolk Southern,400.0,224.0,,48612.0,2.0,393750.51,161552.03,Canada,79.6,1850,,347.0,New York,0.0,34.0,0.0,8.8,32.0
7411.0,,,201.0,8000,22247.0,19.0,492336.11,477783.42,West,81.55,,7751.0,287.0,Los Angeles,0.0,,0.0,4.0,10.0
2751.0,BNSF,,346.0,2000,12312.0,,374472.18,564934.44,Southeast,66.36,2000,4921.0,462.0,Chicago,,78.0,0.0,1.3,22.0
5997.0,Norfolk Southern,,53.0,10000,35976.0,8.0,494290.88,783580.61,Northeast,99.8,1950,2382.0,24.0,New York,0.0,14.0,0.0,6.4,14.0
6720.0,Norfolk Southern,200.0,125.0,5000,35714.0,12.0,162348.98,929884.09,Northeast,79.29,1900,3377.0,251.0,Atlanta,0.0,40.0,0.0,8.9,25.0
8616.0,Amtrak,300.0,484.0,2000,1925.0,19.0,461908.09,750975.58,Canada,74.14,1950,8377.0,32.0,Chicago,0.0,20.0,0.0,7.5,46.0
1256.0,,400.0,50.0,,13792.0,6.0,350869.49,636432.58,West,94.0,,1267.0,211.0,Chicago,0.0,77.0,0.0,,23.0
1671.0,BNSF,400.0,319.0,,45313.0,12.0,319115.01,236834.44,Northeast,92.57,1900,1660.0,480.0,Atlanta,0.0,52.0,1.0,,18.0
1489.0,Amtrak,,,,18051.0,17.0,365709.13,111677.74,West,69.36,1950,7370.0,112.0,New York,0.0,11.0,0.0,1.8,35.0
7889.0,CSX,200.0,,10000,34439.0,19.0,306145.03,357064.75,Midwest,93.72,,5235.0,,Los Angeles,0.0,62.0,0.0,,26.0
3096.0,BNSF,200.0,213.0,,28849.0,18.0,212151.82,236673.34,Southeast,71.34,,1514.0,342.0,Atlanta,0.0,20.0,1.0,7.3,44.0
2682.0,,100.0,347.0,8000,2035.0,1.0,416100.37,248110.8,,62.71,1900,,78.0,New York,0.0,38.0,0.0,4.7,20.0
3460.0,Canadian National,200.0,427.0,2000,40156.0,5.0,217183.87,881692.73,Southeast,61.34,1850,3455.0,341.0,New York,0.0,24.0,0.0,2.4,
5529.0,Norfolk Southern,,97.0,5000,25827.0,0.0,243783.13,915376.55,Southeast,80.83,1950,7909.0,374.0,New York,0.0,84.0,0.0,5.2,
6121.0,,,67.0,5000,34142.0,9.0,404899.54,958744.29,Canada,73.58,1850,8855.0,286.0,,0.0,34.0,0.0,6.2,31.0
2975.0,,300.0,138.0,,32203.0,13.0,488322.71,177907.69,Southeast,90.56,1850,2994.0,236.0,Los Angeles,0.0,62.0,0.0,4.8,48.0
4216.0,Amtrak,,381.0,5000,29657.0,2.0,191281.01,193758.15,,81.43,1950,2136.0,406.0,,0.0,53.0,0.0,3.8,37.0
5515.0,Amtrak,300.0,365.0,5000,43069.0,,490873.49,325530.26,Northeast,91.16,1850,7578.0,258.0,,0.0,22.0,0.0,6.9,37.0
6692.0,CSX,,205.0,2000,17966.0,,449600.44,963094.77,West,87.48,,8050.0,217.0,New York,1.0,,0.0,7.2,18.0
,CSX,100.0,230.0,10000,22171.0,19.0,139144.07,271613.62,Midwest,99.43,,7298.0,303.0,New York,1.0,77.0,0.0,7.8,19.0
6563.0,,,58.0,5000,37963.0,0.0,122258.27,723005.48,,79.26,1900,4408.0,254.0,New York,0.0,93.0,0.0,5.3,13.0
,Norfolk Southern,,201.0,,8880.0,,418359.91,303345.31,Northeast,73.54,1900,9777.0,105.0,Los Angeles,0.0,,0.0,1.6,3.0
5529.0,,200.0,197.0,,43219.0,15.0,79935.02,807871.63,Midwest,67.29,1950,1724.0,440.0,Chicago,0.0,56.0,0.0,1.1,8.0
7786.0,Union Pacific,,76.0,10000,3909.0,19.0,493021.29,700351.51,,86.31,1850,985.0,293.0,New York,0.0,30.0,0.0,6.0,5.0
,,300.0,150.0,5000,43139.0,3.0,142363.87,600934.46,Northeast,81.57,1950,7918.0,189.0,New York,0.0,45.0,0.0,7.4,26.0
1976.0,CSX,200.0,473.0,5000,19621.0,18.0,,,Canada,88.31,1900,211.0,14.0,Los Angeles,0.0,94.0,0.0,3.0,22.0
8345.0,Norfolk Southern,400.0,248.0,5000,,11.0,349141.67,983047.74,Midwest,91.31,1950,827.0,310.0,Los Angeles,1.0,,0.0,8.9,48.0
1045.0,,,132.0,10000,11741.0,2.0,306350.53,333648.05,,86.06,1850,869.0,,New York,0.0,41.0,1.0,1.2,43.0
2193.0,,200.0,103.0,,1377.0,14.0,460050.84,588811.93,West,92.74,1900,7737.0,24.0,,0.0,52.0,0.0,5.1,36.0
5512.0,CSX,400.0,391.0,5000,44995.0,16.0,111847.78,611134.12,Canada,68.49,1900,3484.0,323.0,Atlanta,,27.0,0.0,0.1,17.0
5943.0,,300.0,131.0,5000,29520.0,10.0,133541.68,229041.2,Southeast,96.03,2000,2176.0,152.0,Atlanta,0.0,17.0,0.0,4.4,9.0
7282.0,,400.0,192.0,8000,,15.0,378639.81,270425.13,Canada,69.57,1950,4379.0,244.0,Atlanta,0.0,32.0,0.0,8.6,40.0
1246.0,BNSF,200.0,302.0,,42496.0,18.0,225921.39,673408.65,West,73.29,1950,,238.0,,1.0,82.0,0.0,0.1,34.0
4219.0,Amtrak,300.0,146.0,,5566.0,,332828.09,473418.98,Midwest,65.02,1900,2876.0,327.0,,0.0,24.0,0.0,7.9,9.0
9983.0,Norfolk Southern,100.0,408.0,2000,12256.0,6.0,65692.36,982474.96,Canada,67.07,2000,1705.0,66.0,Atlanta,0.0,54.0,0.0,6.6,20.0
1636.0,,,484.0,10000,38577.0,8.0,413393.95,292260.91,Southeast,88.19,1900,7920.0,477.0,Atlanta,0.0,13.0,1.0,1.4,27.0
4775.0,CSX,100.0,89.0,2000,38928.0,10.0,168546.53,509964.32,West,65.87,1900,6840.0,393.0,,0.0,55.0,1.0,1.4,42.0
3421.0,Amtrak,400.0,278.0,8000,31340.0,19.0,289842.89,170456.05,Southeast,99.5,,4790.0,407.0,Atlanta,0.0,47.0,0.0,6.1,48.0
5183.0,,200.0,246.0,2000,33701.0,14.0,362439.84,211035.24,,97.73,2000,1716.0,36.0,Los Angeles,1.0,84.0,0.0,1.0,48.0
1712.0,,,220.0,5000,42718.0,0.0,124730.92,572540.93,West,62.74,1900,4902.0,427.0,New York,0.0,79.0,0.0,7.8,31.0
6845.0,Union Pacific,200.0,369.0,2000,49126.0,7.0,85483.48,549569.18,Northeast,91.57,2000,4465.0,,Los Angeles,0.0,83.0,0.0,0.2,12.0
6323.0,CSX,400.0,440.0,2000,3676.0,18.0,50189.47,788320.73,Northeast,75.12,1950,2290.0,345.0,Atlanta,0.0,19.0,0.0,2.9,13.0
7032.0,Norfolk Southern,200.0,51.0,,17864.0,8.0,75994.37,311727.33,Midwest,92.29,2000,7757.0,463.0,New York,0.0,12.0,0.0,6.3,
4644.0,BNSF,300.0,335.0,10000,18853.0,19.0,459901.6,160272.4,Northeast,62.65,1950,9851.0,364.0,New York,1.0,28.0,,2.7,29.0
8773.0,,300.0,101.0,2000,12382.0,,283666.3,317236.73,,84.97,2000,7490.0,432.0,New York,0.0,74.0,0.0,1.1,34.0
3108.0,Amtrak,400.0,406.0,5000,25187.0,10.0,79144.19,711492.93,Southeast,88.68,2000,6983.0,108.0,Atlanta,0.0,54.0,0.0,1.3,44.0
4614.0,BNSF,200.0,152.0,5000,9552.0,6.0,498404.72,723677.88,,93.87,1950,9330.0,204.0,Chicago,0.0,47.0,0.0,5.0,2.0
7957.0,Norfolk Southern,400.0,82.0,10000,25996.0,5.0,90742.68,432640.21,,95.55,2000,5828.0,298.0,Chicago,0.0,67.0,0.0,6.8,
6279.0,Canadian National,,314.0,8000,8491.0,0.0,463178.68,521322.52,Northeast,60.44,,7178.0,353.0,,0.0,,0.0,7.0,
5332.0,Union Pacific,200.0,60.0,10000,20160.0,15.0,148607.2,987349.37,West,89.89,1900,4670.0,202.0,Los Angeles,0.0,16.0,0.0,4.8,30.0
4900.0,Canadian National,300.0,429.0,5000,14343.0,3.0,366214.28,894708.52,Canada,,,995.0,448.0,Chicago,0.0,76.0,0.0,7.4,48.0
8939.0,,100.0,125.0,8000,22261.0,16.0,154962.73,612890.64,Canada,81.39,,2888.0,412.0,Atlanta,1.0,15.0,0.0,5.2,34.0
7963.0,BNSF,300.0,443.0,8000,38338.0,12.0,496442.07,385263.09,,74.85,1850,9088.0,,Los Angeles,0.0,12.0,0.0,6.6,39.0
5568.0,Union Pacific,200.0,103.0,,4262.0,3.0,130773.03,872446.75,Northeast,68.96,1850,1551.0,481.0,Atlanta,0.0,10.0,0.0,2.3,36.0
8838.0,Norfolk Southern,200.0,380.0,2000,36271.0,12.0,207789.17,637871.43,West,72.12,1950,4197.0,,New York,0.0,45.0,0.0,5.3,37.0
2845.0,CSX,200.0,146.0,,27909.0,16.0,111320.48,870320.88,,70.43,1900,8542.0,125.0,,,89.0,0.0,,8.0
1382.0,CSX,200.0,197.0,2000,48308.0,14.0,272690.72,,Southeast,69.07,1850,4028.0,148.0,Chicago,0.0,96.0,0.0,3.9,25.0
5112.0,Canadian National,,54.0,,25820.0,16.0,243377.97,407670.41,West,,1900,3558.0,373.0,,,52.0,0.0,4.6,30.0
8069.0,Norfolk Southern,,329.0,8000,22162.0,10.0,416143.51,804095.13,,73.83,1850,7269.0,184.0,Chicago,0.0,42.0,0.0,2.3,45.0
4810.0,Union Pacific,300.0,465.0,2000,49948.0,19.0,434474.99,505231.15,Southeast,95.76,1850,1109.0,315.0,Los Angeles,0.0,12.0,0.0,2.8,15.0
2509.0,Canadian National,,336.0,5000,49412.0,9.0,436169.55,258424.23,,81.61,,,456.0,New York,0.0,56.0,0.0,9.2,49.0
8573.0,BNSF,400.0,155.0,8000,,18.0,,712845.35,Southeast,80.73,1950,6610.0,218.0,Chicago,,,0.0,1.3,44.0
2578.0,Canadian National,200.0,93.0,10000,8757.0,1.0,130973.4,631297.5,Southeast,96.97,1950,6713.0,297.0,Chicago,0.0,,0.0,7.5,18.0
1879.0,Norfolk Southern,300.0,255.0,8000,20442.0,11.0,337594.76,610504.25,Southeast,,2000,4635.0,291.0,Los Angeles,1.0,84.0,0.0,0.5,9.0
3162.0,,400.0,452.0,5000,47256.0,1.0,320796.02,595189.12,Southeast,61.14,,9825.0,419.0,,1.0,21.0,0.0,7.9,49.0
8714.0,Norfolk Southern,100.0,329.0,,42463.0,2.0,412938.89,494345.37,West,84.35,2000,6985.0,168.0,Los Angeles,0.0,43.0,0.0,1.2,33.0
2359.0,,300.0,167.0,2000,48357.0,4.0,398657.02,936755.88,Canada,84.28,2000,1963.0,371.0,Chicago,0.0,85.0,0.0,1.6,31.0
